commodity,year,acreage,harvest,production,yield,weighted_avg_farm_price,loan_rate,beginning_stocks,supply_production,supply_imports,supply_total,dis_food_alc_ind,dis_feed_use,dis_domestic,dis_exports,dis_total,ending_stocks,price_units,wt_avg_farmer_price,units,broiler_to_feed_ratio,market_egg_to_feed_ratio,hog_to_corn_ratio,milk_to_feed_ratio,steer_and_heifer_to_corn_ratio,turkey_to_feed_ratio,annual_exported_corn_grain,annual_exported_corn_total,annual_imported_corn_grain,annual_imported_corn_total,annual_imported_sorghum_total,annual_producer_price_index,annual_grain_rail_car_loadings
Sorghum,1942,16.082,5.991,109.653,18.3,0.7896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per bushel),0.7896,dollars per bushel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1942,16.082,5.991,109.653,18.3,0.7896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per hundredweight),1.41,dollars per hundredweight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1943,17.726,6.889,109.536,15.9,1.1424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per bushel),1.1424,dollars per bushel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1943,17.726,6.889,109.536,15.9,1.1424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per hundredweight),2.04,dollars per hundredweight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1944,18.458,9.386,184.978,19.7,0.9128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per bushel),0.9128,dollars per bushel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1944,18.458,9.386,184.978,19.7,0.9128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per hundredweight),1.63,dollars per hundredweight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1945,15.668,6.324,96.063,15.2,1.1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per bushel),1.1984,dollars per bushel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1945,15.668,6.324,96.063,15.2,1.1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per hundredweight),2.14,dollars per hundredweight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1946,14.266,6.669,106.025,15.9,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per bushel),1.4,dollars per bushel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1946,14.266,6.669,106.025,15.9,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per hundredweight),2.5,dollars per hundredweight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1947,11.277,5.48,93.217,17,1.8312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per bushel),1.8312,dollars per bushel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1947,11.277,5.48,93.217,17,1.8312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per hundredweight),3.27,dollars per hundredweight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1948,13.214,7.317,131.384,18,1.2824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per bushel),1.2824,dollars per bushel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1948,13.214,7.317,131.384,18,1.2824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per hundredweight),2.29,dollars per hundredweight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1949,11.064,6.602,148.494,22.5,1.1312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per bushel),1.1312,dollars per bushel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1949,11.064,6.602,148.494,22.5,1.1312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per hundredweight),2.02,dollars per hundredweight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1950,16.055,10.346,233.536,22.6,1.0528,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per bushel),1.0528,dollars per bushel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1950,16.055,10.346,233.536,22.6,1.0528,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per hundredweight),1.88,dollars per hundredweight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1951,15.028,8.544,162.863,19.1,1.3216,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per bushel),1.3216,dollars per bushel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1951,15.028,8.544,162.863,19.1,1.3216,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per hundredweight),2.36,dollars per hundredweight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1952,12.289,5.326,90.741,17,1.5792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per bushel),1.5792,dollars per bushel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1952,12.289,5.326,90.741,17,1.5792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per hundredweight),2.82,dollars per hundredweight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1953,14.59,6.295,115.719,18.4,1.3216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per bushel),1.3216,dollars per bushel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1953,14.59,6.295,115.719,18.4,1.3216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per hundredweight),2.36,dollars per hundredweight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1954,20.148,11.718,235.575,20.1,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per bushel),1.26,dollars per bushel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1954,20.148,11.718,235.575,20.1,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per hundredweight),2.25,dollars per hundredweight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1955,23.921,12.891,242.638,18.8,0.9744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per bushel),0.9744,dollars per bushel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1955,23.921,12.891,242.638,18.8,0.9744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per hundredweight),1.74,dollars per hundredweight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1956,21.384,9.209,204.881,22.2,1.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per bushel),1.148,dollars per bushel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1956,21.384,9.209,204.881,22.2,1.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per hundredweight),2.05,dollars per hundredweight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1957,26.886,19.682,567.506,28.8,0.9744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per bushel),0.9744,dollars per bushel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1957,26.886,19.682,567.506,28.8,0.9744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per hundredweight),1.74,dollars per hundredweight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1958,20.675,16.524,581.012,35.2,0.9968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per bushel),0.9968,dollars per bushel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1958,20.675,16.524,581.012,35.2,0.9968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per hundredweight),1.78,dollars per hundredweight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1959,19.508,15.406,555.441,36.1,0.8568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per bushel),0.8568,dollars per bushel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1959,19.508,15.406,555.441,36.1,0.8568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(dollars per hundredweight),1.53,dollars per hundredweight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorghum,1960,19.598,15.601,619.954,39.7,0.8344,NA,4.313,25.064,2.311,31.688,21.666,5.273,27.107,0.687,27.794,4.062,(dollars per bushel),0.8344,dollars per bushel,3.225,11.4083333333333,NA,NA,NA,6.95833333333333,NA,NA,NA,NA,NA,NA,NA
Sorghum,1960,19.598,15.601,619.954,39.7,0.8344,NA,4.313,25.064,2.311,31.688,21.666,5.273,27.107,0.687,27.794,4.062,(dollars per hundredweight),1.49,dollars per hundredweight,3.225,11.4083333333333,NA,NA,NA,6.95833333333333,NA,NA,NA,NA,NA,NA,NA
Sorghum,1961,14.294,10.985,480.208,43.7,1.008,NA,4.062,26.38,2.516,32.958,22.389,4.981,28.033,0.662,28.695,4.926,(dollars per bushel),1.008,dollars per bushel,3.125,9.875,16.425,1.425,NA,5.73333333333333,NA,NA,NA,NA,NA,NA,NA
Sorghum,1961,14.294,10.985,480.208,43.7,1.008,NA,4.062,26.38,2.516,32.958,22.389,4.981,28.033,0.662,28.695,4.926,(dollars per hundredweight),1.8,dollars per hundredweight,3.125,9.875,16.425,1.425,NA,5.73333333333333,NA,NA,NA,NA,NA,NA,NA
Sorghum,1962,15.06,11.571,510.284,44.1,1.0192,NA,4.926,28.838,3.633,37.397,24.753,5.394,30.316,0.935,31.251,6.315,(dollars per bushel),1.0192,dollars per bushel,3.24166666666667,8.86666666666667,14.7166666666667,1.35833333333333,NA,5.35833333333333,NA,NA,NA,NA,NA,NA,NA
Sorghum,1962,15.06,11.571,510.284,44.1,1.0192,NA,4.926,28.838,3.633,37.397,24.753,5.394,30.316,0.935,31.251,6.315,(dollars per hundredweight),1.82,dollars per hundredweight,3.24166666666667,8.86666666666667,14.7166666666667,1.35833333333333,NA,5.35833333333333,NA,NA,NA,NA,NA,NA,NA
Sorghum,1963,17.516,13.326,585.394,43.9,0.9744,NA,6.315,28.85,3.533,38.698,24.043,7.64,31.902,1.041,32.943,5.974,(dollars per bushel),0.9744,dollars per bushel,3.1,8.16666666666667,13.2,1.37,NA,4.85833333333333,NA,NA,NA,NA,NA,NA,NA
Sorghum,1963,17.516,13.326,585.394,43.9,0.9744,NA,6.315,28.85,3.533,38.698,24.043,7.64,31.902,1.041,32.943,5.974,(dollars per hundredweight),1.74,dollars per hundredweight,3.1,8.16666666666667,13.2,1.37,NA,4.85833333333333,NA,NA,NA,NA,NA,NA,NA
Sorghum,1964,16.77,11.742,489.796,41.7,1.0528,NA,5.974,29.178,4.025,39.177,23.622,9.194,33.132,0.57,33.702,5.791,(dollars per bushel),1.0528,dollars per bushel,3.275,7.775,15.2,1.39583333333333,NA,5.01666666666667,NA,NA,NA,NA,NA,NA,NA
Sorghum,1964,16.77,11.742,489.796,41.7,1.0528,NA,5.974,29.178,4.025,39.177,23.622,9.194,33.132,0.57,33.702,5.791,(dollars per hundredweight),1.88,dollars per hundredweight,3.275,7.775,15.2,1.39583333333333,NA,5.01666666666667,NA,NA,NA,NA,NA,NA,NA
Sorghum,1965,17.079,13.029,672.698,51.6,0.9856,NA,5.791,29.285,6.268,41.344,24.205,11.047,37.293,1.553,38.846,4.539,(dollars per bushel),0.9856,dollars per bushel,3.38333333333333,9.00833333333333,20.9833333333333,1.48416666666667,NA,5.09166666666667,NA,NA,NA,NA,NA,NA,NA
Sorghum,1965,17.079,13.029,672.698,51.6,0.9856,NA,5.791,29.285,6.268,41.344,24.205,11.047,37.293,1.553,38.846,4.539,(dollars per hundredweight),1.76,dollars per hundredweight,3.38333333333333,9.00833333333333,20.9833333333333,1.48416666666667,NA,5.09166666666667,NA,NA,NA,NA,NA,NA,NA
Sorghum,1966,16.372,12.813,714.992,55.8,1.0192,NA,4.539,31.147,8.753,44.439,24.008,12.58,35.115,0.973,36.088,6.878,(dollars per bushel),1.0192,dollars per bushel,2.89166666666667,7.975,15.8333333333333,1.54833333333333,NA,4.65,NA,NA,NA,NA,NA,NA,NA
Sorghum,1966,16.372,12.813,714.992,55.8,1.0192,NA,4.539,31.147,8.753,44.439,24.008,12.58,35.115,0.973,36.088,6.878,(dollars per hundredweight),1.82,dollars per hundredweight,2.89166666666667,7.975,15.8333333333333,1.54833333333333,NA,4.65,NA,NA,NA,NA,NA,NA,NA
Sorghum,1967,18.945,14.988,755.344,50.4,0.9912,NA,6.878,34.073,6.225,47.176,26.229,11.675,37.523,1.624,39.147,7.648,(dollars per bushel),0.9912,dollars per bushel,3.075,7.51666666666667,17.6916666666667,1.65083333333333,NA,4.33333333333333,NA,NA,NA,NA,NA,NA,NA
Sorghum,1967,18.945,14.988,755.344,50.4,0.9912,NA,6.878,34.073,6.225,47.176,26.229,11.675,37.523,1.624,39.147,7.648,(dollars per hundredweight),1.77,dollars per hundredweight,3.075,7.51666666666667,17.6916666666667,1.65083333333333,NA,4.33333333333333,NA,NA,NA,NA,NA,NA,NA
Sorghum,1968,17.793,13.89,731.277,52.6,0.9464,NA,7.648,32.876,4.213,44.737,25.281,11.01,36.735,1.955,38.69,6.491,(dollars per bushel),0.9464,dollars per bushel,3.31666666666667,9.33333333333333,18.7416666666667,1.74166666666667,NA,4.70833333333333,NA,NA,NA,NA,NA,NA,NA
Sorghum,1968,17.793,13.89,731.277,52.6,0.9464,NA,7.648,32.876,4.213,44.737,25.281,11.01,36.735,1.955,38.69,6.491,(dollars per hundredweight),1.69,dollars per hundredweight,3.31666666666667,9.33333333333333,18.7416666666667,1.74166666666667,NA,4.70833333333333,NA,NA,NA,NA,NA,NA,NA
Sorghum,1969,17.231,13.437,729.919,54.3,1.0696,NA,6.491,36.271,5.085,47.847,26.826,12.163,40.021,2.932,42.953,5.926,(dollars per bushel),1.0696,dollars per bushel,3.03333333333333,9.975,21.4083333333333,1.75833333333333,25.0333333333333,5.18333333333333,NA,NA,NA,NA,NA,26.7000007629395,NA
Sorghum,1969,17.231,13.437,729.919,54.3,1.0696,NA,6.491,36.271,5.085,47.847,26.826,12.163,40.021,2.932,42.953,5.926,(dollars per hundredweight),1.91,dollars per hundredweight,3.03333333333333,9.975,21.4083333333333,1.75833333333333,25.0333333333333,5.18333333333333,NA,NA,NA,NA,NA,26.7000007629395,NA
Sorghum,1970,16.957,13.568,683.179,50.4,1.1424,NA,5.926,37.768,7.212,50.906,26.366,14.513,41.596,4.267,45.863,5.76,(dollars per bushel),1.1424,dollars per bushel,2.75833333333333,7.5,12.675,1.69083333333333,21.75,4.475,NA,NA,NA,NA,NA,29.1000003814697,NA
Sorghum,1970,16.957,13.568,683.179,50.4,1.1424,NA,5.926,37.768,7.212,50.906,26.366,14.513,41.596,4.267,45.863,5.76,(dollars per hundredweight),2.04,dollars per hundredweight,2.75833333333333,7.5,12.675,1.69083333333333,21.75,4.475,NA,NA,NA,NA,NA,29.1000003814697,NA
Sorghum,1971,20.547,16.142,867.997,53.8,1.0416,NA,5.76,35.621,5.854,47.235,25.604,14.06,38.847,1.915,40.762,5.656,(dollars per bushel),1.0416,dollars per bushel,2.86666666666667,7.025,20.95,1.7675,31.3083333333333,4.675,NA,NA,NA,NA,NA,32.7000007629395,NA
Sorghum,1971,20.547,16.142,867.997,53.8,1.0416,NA,5.76,35.621,5.854,47.235,25.604,14.06,38.847,1.915,40.762,5.656,(dollars per hundredweight),1.86,dollars per hundredweight,2.86666666666667,7.025,20.95,1.7675,31.3083333333333,4.675,NA,NA,NA,NA,NA,32.7000007629395,NA
Sorghum,1972,17.035,13.212,801.35,60.7,1.372,NA,5.656,33.649,6.698,46.003,23.004,14.33,39.263,3.238,42.501,5.431,(dollars per bushel),1.372,dollars per bushel,3.19166666666667,7.65833333333333,22.6083333333333,1.53166666666667,28.175,4.19166666666667,NA,NA,NA,NA,NA,33.7000007629395,NA
Sorghum,1972,17.035,13.212,801.35,60.7,1.372,NA,5.656,33.649,6.698,46.003,23.004,14.33,39.263,3.238,42.501,5.431,(dollars per hundredweight),2.45,dollars per hundredweight,3.19166666666667,7.65833333333333,22.6083333333333,1.53166666666667,28.175,4.19166666666667,NA,NA,NA,NA,NA,33.7000007629395,NA
Sorghum,1973,18.994,15.7,923.224,58.8,2.1392,NA,5.431,42.46,8.844,56.735,27.412,18.575,47.73,4.641,52.371,6.107,(dollars per bushel),2.1392,dollars per bushel,2.66666666666667,7.45833333333333,14.325,1.3725,16.8416666666667,3.925,NA,NA,NA,NA,NA,34.5,NA
Sorghum,1973,18.994,15.7,923.224,58.8,2.1392,NA,5.431,42.46,8.844,56.735,27.412,18.575,47.73,4.641,52.371,6.107,(dollars per hundredweight),3.82,dollars per hundredweight,2.66666666666667,7.45833333333333,14.325,1.3725,16.8416666666667,3.925,NA,NA,NA,NA,NA,34.5,NA
Sorghum,1974,17.588,13.809,622.711,45.1,2.772,NA,6.107,44.51,8.464,59.081,30.371,17.598,48.683,3.794,52.477,7.318,(dollars per bushel),2.772,dollars per bushel,2.93333333333333,6.79166666666667,14.3666666666667,1.18916666666667,11.7833333333333,3.65,NA,NA,NA,NA,NA,40,NA
Sorghum,1974,17.588,13.809,622.711,45.1,2.772,NA,6.107,44.51,8.464,59.081,30.371,17.598,48.683,3.794,52.477,7.318,(dollars per hundredweight),4.95,dollars per hundredweight,2.93333333333333,6.79166666666667,14.3666666666667,1.18916666666667,11.7833333333333,3.65,NA,NA,NA,NA,NA,40,NA
Sorghum,1975,18.08,15.403,754.354,49,2.3576,1.05,7.318,44.663,9.168,61.149,30.603,18.466,50.659,4.861,55.52,7.219,(dollars per bushel),2.3576,dollars per bushel,3.1,7.65,19.175,1.405,14.6666666666667,3.95,NA,NA,NA,NA,NA,45.2999992370605,NA
Sorghum,1975,18.08,15.403,754.354,49,2.3576,1.05,7.318,44.663,9.168,61.149,30.603,18.466,50.659,4.861,55.52,7.219,(dollars per hundredweight),4.21,dollars per hundredweight,3.1,7.65,19.175,1.405,14.6666666666667,3.95,NA,NA,NA,NA,NA,45.2999992370605,NA
Sorghum,1976,18.143,14.466,710.797,49.1,2.0328,1.43,7.219,44.102,11.701,63.022,28.58,22.062,50.604,5.213,55.817,7.167,(dollars per bushel),2.0328,dollars per bushel,2.6,7.46666666666667,17.8,1.32166666666667,16.7416666666667,3.525,NA,NA,NA,NA,NA,49.7999992370605,NA
Sorghum,1976,18.143,14.466,710.797,49.1,2.0328,1.43,7.219,44.102,11.701,63.022,28.58,22.062,50.604,5.213,55.817,7.167,(dollars per hundredweight),3.63,dollars per hundredweight,2.6,7.46666666666667,17.8,1.32166666666667,16.7416666666667,3.525,NA,NA,NA,NA,NA,49.7999992370605,NA
Sorghum,1977,16.636,13.797,780.944,56.6,1.82,1.9,7.167,44.574,10.61,62.351,28.357,20.931,50.053,5.716,55.769,7.347,(dollars per bushel),1.82,dollars per bushel,3.09166666666667,6.91666666666667,21.9833333333333,1.515,22.525,4.35833333333333,NA,NA,NA,NA,NA,53.2000007629395,NA
Sorghum,1977,16.636,13.797,780.944,56.6,1.82,1.9,7.167,44.574,10.61,62.351,28.357,20.931,50.053,5.716,55.769,7.347,(dollars per hundredweight),3.25,dollars per hundredweight,3.09166666666667,6.91666666666667,21.9833333333333,1.515,22.525,4.35833333333333,NA,NA,NA,NA,NA,53.2000007629395,NA
Sorghum,1978,16.197,13.41,731.27,54.5,2.0104,1.9,7.347,45.056,10.644,63.047,28.56,21.952,49.853,5.156,55.009,7.379,(dollars per bushel),2.0104,dollars per bushel,2.925,7.20833333333333,20.725,1.5675,29.1166666666667,4.49166666666667,NA,NA,NA,NA,NA,56.9000015258789,NA
Sorghum,1978,16.197,13.41,731.27,54.5,2.0104,1.9,7.347,45.056,10.644,63.047,28.56,21.952,49.853,5.156,55.009,7.379,(dollars per hundredweight),3.59,dollars per hundredweight,2.925,7.20833333333333,20.725,1.5675,29.1166666666667,4.49166666666667,NA,NA,NA,NA,NA,56.9000015258789,NA
Sorghum,1979,15.277,12.901,807.422,62.6,2.3464,2,7.379,41.055,12.191,60.625,28.997,21.591,49.815,3.044,52.859,6.993,(dollars per bushel),2.3464,dollars per bushel,2.61666666666667,6.19166666666667,14.2916666666667,1.53083333333333,27.4666666666667,3.675,NA,NA,NA,NA,NA,65,NA
Sorghum,1979,15.277,12.901,807.422,62.6,2.3464,2,7.379,41.055,12.191,60.625,28.997,21.591,49.815,3.044,52.859,6.993,(dollars per hundredweight),4.19,dollars per hundredweight,2.61666666666667,6.19166666666667,14.2916666666667,1.53083333333333,27.4666666666667,3.675,NA,NA,NA,NA,NA,65,NA
Sorghum,1980,15.639,12.513,579.343,46.3,2.9064,2.14,6.993,44.687,12.524,64.204,26.055,23.322,50.868,6.568,57.436,8.259,(dollars per bushel),2.9064,dollars per bushel,2.575,5.775,14.1166666666667,1.395,20.6083333333333,3.375,NA,NA,NA,NA,NA,75.9000015258789,NA
Sorghum,1980,15.639,12.513,579.343,46.3,2.9064,2.14,6.993,44.687,12.524,64.204,26.055,23.322,50.868,6.568,57.436,8.259,(dollars per hundredweight),5.19,dollars per hundredweight,2.575,5.775,14.1166666666667,1.395,20.6083333333333,3.375,NA,NA,NA,NA,NA,75.9000015258789,NA
Sorghum,1981,15.93,13.677,875.835,64,2.2456,2.28,8.259,48.189,14.027,70.475,27.899,27.91,55.59,7.214,62.804,7.452,(dollars per bushel),2.2456,dollars per bushel,2.51666666666667,6.325,20.1833333333333,1.51083333333333,25.1,3.08333333333333,NA,NA,NA,NA,NA,87.4000015258789,NA
Sorghum,1981,15.93,13.677,875.835,64,2.2456,2.28,8.259,48.189,14.027,70.475,27.899,27.91,55.59,7.214,62.804,7.452,(dollars per hundredweight),4.01,dollars per hundredweight,2.51666666666667,6.325,20.1833333333333,1.51083333333333,25.1,3.08333333333333,NA,NA,NA,NA,NA,87.4000015258789,NA
Sorghum,1982,16.028,14.137,835.083,59.1,2.4696,2.42,7.452,43.925,12.098,63.475,26.576,24.493,50.465,6.159,56.624,6.247,(dollars per bushel),2.4696,dollars per bushel,2.55833333333333,5.96666666666667,20.175,1.5275,23.475,3.125,NA,NA,NA,NA,NA,93.6999969482422,NA
Sorghum,1982,16.028,14.137,835.083,59.1,2.4696,2.42,7.452,43.925,12.098,63.475,26.576,24.493,50.465,6.159,56.624,6.247,(dollars per hundredweight),4.41,dollars per hundredweight,2.55833333333333,5.96666666666667,20.175,1.5275,23.475,3.125,NA,NA,NA,NA,NA,93.6999969482422,NA
Sorghum,1983,11.88,10.001,487.521,48.7,2.7384,2.52,6.247,46.169,12.813,65.229,25.453,26.947,51.976,6.183,58.159,6.646,(dollars per bushel),2.7384,dollars per bushel,3.6,8.5,14.2666666666667,2.02083333333333,19.0666666666667,4.8,NA,NA,NA,NA,NA,95,NA
Sorghum,1983,11.88,10.001,487.521,48.7,2.7384,2.52,6.247,46.169,12.813,65.229,25.453,26.947,51.976,6.183,58.159,6.646,(dollars per hundredweight),4.89,dollars per hundredweight,3.6,8.5,14.2666666666667,2.02083333333333,19.0666666666667,4.8,NA,NA,NA,NA,NA,95,NA
Sorghum,1984,17.254,15.355,866.241,56.4,2.324,2.42,6.646,43.878,12.626,63.15,26.112,25.711,51.954,5.218,57.172,6.109,(dollars per bushel),2.324,dollars per bushel,4.45,8.06666666666667,17.1166666666667,2.79916666666667,23.4416666666667,7.40833333333333,NA,NA,NA,NA,NA,99.3000030517578,NA
Sorghum,1984,17.254,15.355,866.241,56.4,2.324,2.42,6.646,43.878,12.626,63.15,26.112,25.711,51.954,5.218,57.172,6.109,(dollars per hundredweight),4.15,dollars per hundredweight,4.45,8.06666666666667,17.1166666666667,2.79916666666667,23.4416666666667,7.40833333333333,NA,NA,NA,NA,NA,99.3000030517578,NA
Sorghum,1985,18.285,16.782,1120.271,66.8,1.932,NA,6.109,41.772,9.457,57.338,24.477,23.579,47.315,4.195,51.51,5.087,(dollars per bushel),1.932,dollars per bushel,5.63333333333333,10.7666666666667,21.3833333333333,3.01583333333333,25.5916666666667,8.65833333333333,NA,NA,NA,NA,NA,99.9000015258789,NA
Sorghum,1985,18.285,16.782,1120.271,66.8,1.932,NA,6.109,41.772,9.457,57.338,24.477,23.579,47.315,4.195,51.51,5.087,(dollars per hundredweight),3.45,dollars per hundredweight,5.63333333333333,10.7666666666667,21.3833333333333,3.01583333333333,25.5916666666667,8.65833333333333,NA,NA,NA,NA,NA,99.9000015258789,NA
Sorghum,1986,15.339,13.862,938.869,67.7,1.372,1.82,5.087,40.68,7.907,53.674,24.359,22.054,46.363,2.819,49.182,4.442,(dollars per bushel),1.372,dollars per bushel,6.35,11.975,35.3416666666667,3.81583333333333,41.6166666666667,8.85833333333333,NA,NA,NA,NA,NA,100.699996948242,NA
Sorghum,1986,15.339,13.862,938.869,67.7,1.372,1.82,5.087,40.68,7.907,53.674,24.359,22.054,46.363,2.819,49.182,4.442,(dollars per hundredweight),2.45,dollars per hundredweight,6.35,11.975,35.3416666666667,3.81583333333333,41.6166666666667,8.85833333333333,NA,NA,NA,NA,NA,100.699996948242,NA
Sorghum,1987,11.756,10.531,730.809,69.4,1.7024,1.74,4.442,38.015,8.145,50.602,23.847,21.12,45.164,2.46,47.624,3.175,(dollars per bushel),1.7024,dollars per bushel,4.69166666666667,8.05833333333333,23.9416666666667,2.99916666666667,36.975,5.825,NA,NA,NA,NA,NA,100.099998474121,NA
Sorghum,1987,11.756,10.531,730.809,69.4,1.7024,1.74,4.442,38.015,8.145,50.602,23.847,21.12,45.164,2.46,47.624,3.175,(dollars per hundredweight),3.04,dollars per hundredweight,4.69166666666667,8.05833333333333,23.9416666666667,2.99916666666667,36.975,5.825,NA,NA,NA,NA,NA,100.099998474121,NA
Sorghum,1988,10.343,9.042,576.686,63.8,2.268,1.68,3.175,39.888,10.88,53.943,25.523,21.293,46.133,2.318,48.451,4.809,(dollars per bushel),2.268,dollars per bushel,4.90833333333333,8.9,16.1916666666667,2.465,29.1666666666667,5.95833333333333,NA,NA,NA,NA,NA,104.800003051758,NA
Sorghum,1988,10.343,9.042,576.686,63.8,2.268,1.68,3.175,39.888,10.88,53.943,25.523,21.293,46.133,2.318,48.451,4.809,(dollars per hundredweight),4.05,dollars per hundredweight,4.90833333333333,8.9,16.1916666666667,2.465,29.1666666666667,5.95833333333333,NA,NA,NA,NA,NA,104.800003051758,NA
